Dataset name,Total events,Hadronizer fragment name,Generator,Cross Section(pb),Tag,EOS,LHE,Notes,,,NTupleFound,Ntuplepath,FlatTupleFound,FlatTuplePath
BlackHole_BH1_MD-9000_MBH-10000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,9.10613E-06,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD9000_MBH10000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD9000_MBH10000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-9000_MBH-11000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.25184E-08,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD9000_MBH11000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD9000_MBH11000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-9000_MBH-11000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,5.89559E-08,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD9000_MBH11000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD9000_MBH11000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-9000_MBH-11000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.33277E-07,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD9000_MBH11000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD9000_MBH11000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-10000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,5.56803E-05,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH10000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH10000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-10000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.60466E-04,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH10000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH10000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-10000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.91774E-04,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH10000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH10000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-11000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,8.47842E-07,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH11000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH11000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-11000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.33612E-06,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH11000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH11000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-11000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,4.26005E-06,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH11000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH11000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-3000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,8.92248E+01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH3000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH3000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-3000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,3.58812E+02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH3000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH3000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-3000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,7.75086E+02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH3000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH3000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-4000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.15184E+01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH4000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH4000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-4000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,7.80937E+01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH4000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH4000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-4000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.65211E+02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH4000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH4000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-5000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,4.82164E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH5000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH5000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-5000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.64458E+01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH5000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH5000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-5000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,3.33725E+01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH5000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH5000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-6000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,9.38055E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH6000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH6000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-6000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,3.05509E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH6000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH6000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-6000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,6.08976E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH6000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH6000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-7000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.50850E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH7000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH7000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-7000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,4.68979E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH7000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH7000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-7000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,9.12102E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH7000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH7000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-8000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.79499E-02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH8000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH8000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-8000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,5.36704E-02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH8000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH8000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-8000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.01968E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH8000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH8000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-9000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.37801E-03,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH9000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH9000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-9000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,4.03553E-03,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH9000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH9000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-2000_MBH-9000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,7.59032E-03,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH9000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD2000_MBH9000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-3000_MBH-10000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.85186E-05,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH10000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH10000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-3000_MBH-10000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,5.89861E-05,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH10000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH10000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-3000_MBH-10000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.16971E-04,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH10000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH10000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-3000_MBH-11000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.77180E-07,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH11000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH11000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-3000_MBH-11000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,8.64554E-07,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH11000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH11000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-3000_MBH-11000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.68112E-06,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH11000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH11000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH2_MD-3000_MBH-4000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,6.87393E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH4000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH2_BM_MD3000_MBH4000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
